Well,x,y,MD,Z,PTI_TVT,DeltaCase,DeltaPressure
23,-7052.650000000023,7333.25,4149.6,-2593.76,7.56,S02minusS92,-594.8900000000003
23,-7052.650000000023,7333.25,4149.6,-2593.76,7.56,S12minusS92,-962.5900000000001
23,-7052.650000000023,7333.25,4149.6,-2593.76,7.56,S12minusS02,-367.6999999999998
23,-7052.650000000023,7333.25,4149.6,-2593.76,7.56,L6minusL1,-82.26000000000022
23,-7052.650000000023,7333.25,4149.6,-2593.76,7.56,L12minusL1,-190.3800000000001
23,-7052.650000000023,7333.25,4149.6,-2593.76,7.56,L14minusL1,-276.8800000000001
23,-7052.650000000023,7333.25,4149.6,-2593.76,7.56,L16minusL1,-317.1400000000003
23,-7052.650000000023,7333.25,4149.6,-2593.76,7.56,L18minusL1,-360.53000000000065
23,-7052.650000000023,7333.25,4149.6,-2593.76,7.56,L12minusL6,-108.11999999999989
23,-7052.650000000023,7333.25,4149.6,-2593.76,7.56,L14minusL6,-194.6199999999999
23,-7052.650000000023,7333.25,4149.6,-2593.76,7.56,L16minusL6,-234.8800000000001
23,-7052.650000000023,7333.25,4149.6,-2593.76,7.56,L18minusL6,-278.27000000000044
23,-7052.650000000023,7333.25,4149.6,-2593.76,7.56,L14minusL12,-86.5
23,-7052.650000000023,7333.25,4149.6,-2593.76,7.56,L16minusL12,-126.76000000000022
23,-7052.650000000023,7333.25,4149.6,-2593.76,7.56,L18minusL12,-170.15000000000055
23,-7052.650000000023,7333.25,4149.6,-2593.76,7.56,L16minusL14,-40.26000000000022
23,-7052.650000000023,7333.25,4149.6,-2593.76,7.56,L18minusL14,-83.65000000000055
23,-7052.650000000023,7333.25,4149.6,-2593.76,7.56,L18minusL16,-43.39000000000033
24,-2408.6300000000047,8705.019999999553,3756.4,-2465.99,29.5,S02minusS92,-365.80999999999995
24,-2408.6300000000047,8705.019999999553,3756.4,-2465.99,29.5,L18minusL14,-101.71000000000004
24,-2408.6300000000047,8705.019999999553,3756.4,-2465.99,29.5,L18minusL16,-111.98000000000047
25,-3565.8499999999767,10242.25,4299.97,-2523.47,32.0,S02minusS92,-1703.38
25,-3565.8499999999767,10242.25,4299.97,-2523.47,32.0,S12minusS92,-2108.11
25,-3565.8499999999767,10242.25,4299.97,-2523.47,32.0,S12minusS02,-404.73
25,-3565.8499999999767,10242.25,4299.97,-2523.47,32.0,L6minusL1,-399.05999999999995
25,-3565.8499999999767,10242.25,4299.97,-2523.47,32.0,L12minusL1,-618.9500000000003
25,-3565.8499999999767,10242.25,4299.97,-2523.47,32.0,L14minusL1,-489.98
25,-3565.8499999999767,10242.25,4299.97,-2523.47,32.0,L16minusL1,-355.44000000000005
25,-3565.8499999999767,10242.25,4299.97,-2523.47,32.0,L18minusL1,-207.1800000000003
25,-3565.8499999999767,10242.25,4299.97,-2523.47,32.0,L12minusL6,-219.89000000000033
25,-3565.8499999999767,10242.25,4299.97,-2523.47,32.0,L14minusL6,-90.92000000000007
26,-5079.380000000005,6904.549999999814,2609.74,-2411.09,47.35,S02minusS92,-793.8899999999999
26,-5079.380000000005,6904.549999999814,2609.74,-2411.09,47.35,S12minusS92,-718.8600000000001
26,-5079.380000000005,6904.549999999814,2609.74,-2411.09,47.35,L6minusL1,-146.76000000000022
26,-5079.380000000005,6904.549999999814,2609.74,-2411.09,47.35,L14minusL12,-1674.2099999999996
26,-5079.380000000005,6904.549999999814,2609.74,-2411.09,47.35,L16minusL12,-1822.29
26,-5079.380000000005,6904.549999999814,2609.74,-2411.09,47.35,L18minusL12,-1682.5299999999997
26,-5079.380000000005,6904.549999999814,2609.74,-2411.09,47.35,L16minusL14,-148.08000000000038
26,-5079.380000000005,6904.549999999814,2609.74,-2411.09,47.35,L18minusL14,-8.320000000000164
27,-4679.589999999967,7051.5,2594.11,-2411.79,62.6,S02minusS92,-1197.81
27,-4679.589999999967,7051.5,2594.11,-2411.79,62.6,S12minusS92,-876.0900000000001
27,-4679.589999999967,7051.5,2594.11,-2411.79,62.6,L6minusL1,-107.48000000000002
27,-4679.589999999967,7051.5,2594.11,-2411.79,62.6,L14minusL12,-151.2800000000002
27,-4679.589999999967,7051.5,2594.11,-2411.79,62.6,L16minusL12,-189.80000000000018
27,-4679.589999999967,7051.5,2594.11,-2411.79,62.6,L18minusL12,-182.34000000000015
27,-4679.589999999967,7051.5,2594.11,-2411.79,62.6,L16minusL14,-38.51999999999998
27,-4679.589999999967,7051.5,2594.11,-2411.79,62.6,L18minusL14,-31.059999999999945
28,-6805.260000000009,6193.610000000335,3892.02,-2524.88,6.42,S02minusS92,-697.29
28,-6805.260000000009,6193.610000000335,3892.02,-2524.88,6.42,S12minusS92,-1199.75
28,-6805.260000000009,6193.610000000335,3892.02,-2524.88,6.42,S12minusS02,-502.46000000000004
28,-6805.260000000009,6193.610000000335,3892.02,-2524.88,6.42,L6minusL1,-101.19999999999982
28,-6805.260000000009,6193.610000000335,3892.02,-2524.88,6.42,L12minusL1,-251.78999999999996
28,-6805.260000000009,6193.610000000335,3892.02,-2524.88,6.42,L14minusL1,-377.4299999999994
28,-6805.260000000009,6193.610000000335,3892.02,-2524.88,6.42,L16minusL1,-436.84000000000015
28,-6805.260000000009,6193.610000000335,3892.02,-2524.88,6.42,L18minusL1,-485.9499999999998
28,-6805.260000000009,6193.610000000335,3892.02,-2524.88,6.42,L12minusL6,-150.59000000000015
28,-6805.260000000009,6193.610000000335,3892.02,-2524.88,6.42,L14minusL6,-276.22999999999956
28,-6805.260000000009,6193.610000000335,3892.02,-2524.88,6.42,L16minusL6,-335.6400000000003
28,-6805.260000000009,6193.610000000335,3892.02,-2524.88,6.42,L18minusL6,-384.75
28,-6805.260000000009,6193.610000000335,3892.02,-2524.88,6.42,L14minusL12,-125.63999999999942
28,-6805.260000000009,6193.610000000335,3892.02,-2524.88,6.42,L16minusL12,-185.05000000000018
28,-6805.260000000009,6193.610000000335,3892.02,-2524.88,6.42,L18minusL12,-234.15999999999985
28,-6805.260000000009,6193.610000000335,3892.02,-2524.88,6.42,L16minusL14,-59.410000000000764
28,-6805.260000000009,6193.610000000335,3892.02,-2524.88,6.42,L18minusL14,-108.52000000000044
28,-6805.260000000009,6193.610000000335,3892.02,-2524.88,6.42,L18minusL16,-49.10999999999967
29,-4893.319999999949,5339.879999999888,3420.55,-2430.71,7.0,S02minusS92,-1456.0299999999997
29,-4893.319999999949,5339.879999999888,3420.55,-2430.71,7.0,S12minusS92,-2088.68
29,-4893.319999999949,5339.879999999888,3420.55,-2430.71,7.0,S12minusS02,-632.6500000000001
29,-4893.319999999949,5339.879999999888,3420.55,-2430.71,7.0,L6minusL1,-168.40999999999985
29,-4893.319999999949,5339.879999999888,3420.55,-2430.71,7.0,L12minusL1,-28.389999999999873
29,-4893.319999999949,5339.879999999888,3420.55,-2430.71,7.0,L14minusL1,-142.15999999999985
29,-4893.319999999949,5339.879999999888,3420.55,-2430.71,7.0,L16minusL1,-201.69000000000005
29,-4893.319999999949,5339.879999999888,3420.55,-2430.71,7.0,L18minusL1,-254.19000000000005
29,-4893.319999999949,5339.879999999888,3420.55,-2430.71,7.0,L16minusL6,-33.2800000000002
29,-4893.319999999949,5339.879999999888,3420.55,-2430.71,7.0,L18minusL6,-85.7800000000002
29,-4893.319999999949,5339.879999999888,3420.55,-2430.71,7.0,L14minusL12,-113.76999999999998
29,-4893.319999999949,5339.879999999888,3420.55,-2430.71,7.0,L16minusL12,-173.30000000000018
29,-4893.319999999949,5339.879999999888,3420.55,-2430.71,7.0,L18minusL12,-225.80000000000018
29,-4893.319999999949,5339.879999999888,3420.55,-2430.71,7.0,L16minusL14,-59.5300000000002
29,-4893.319999999949,5339.879999999888,3420.55,-2430.71,7.0,L18minusL14,-112.0300000000002
29,-4893.319999999949,5339.879999999888,3420.55,-2430.71,7.0,L18minusL16,-52.5
30,-2463.9500000000116,9431.790000000037,4496.58,-2509.56,16.0,S02minusS92,-2058.3799999999997
30,-2463.9500000000116,9431.790000000037,4496.58,-2509.56,16.0,S12minusS92,-2716.4599999999996
30,-2463.9500000000116,9431.790000000037,4496.58,-2509.56,16.0,S12minusS02,-658.0799999999999
30,-2463.9500000000116,9431.790000000037,4496.58,-2509.56,16.0,L6minusL1,-150.71000000000004
30,-2463.9500000000116,9431.790000000037,4496.58,-2509.56,16.0,L18minusL16,-143.05999999999995
31,-2480.4500000000116,9374.080000000075,4436.48,-2507.17,14.0,S02minusS92,-1846.5799999999995
31,-2480.4500000000116,9374.080000000075,4436.48,-2507.17,14.0,S12minusS92,-2510.2599999999998
31,-2480.4500000000116,9374.080000000075,4436.48,-2507.17,14.0,S12minusS02,-663.6800000000003
31,-2480.4500000000116,9374.080000000075,4436.48,-2507.17,14.0,L6minusL1,-331.27999999999975
31,-2480.4500000000116,9374.080000000075,4436.48,-2507.17,14.0,L12minusL1,-134.6199999999999
31,-2480.4500000000116,9374.080000000075,4436.48,-2507.17,14.0,L14minusL1,-54.11000000000013
31,-2480.4500000000116,9374.080000000075,4436.48,-2507.17,14.0,L18minusL1,-58.190000000000055
31,-2480.4500000000116,9374.080000000075,4436.48,-2507.17,14.0,L18minusL14,-4.079999999999927
31,-2480.4500000000116,9374.080000000075,4436.48,-2507.17,14.0,L18minusL16,-151.3499999999999
32,-7036.939999999944,5471.3499999996275,4611.2,-2509.72,12.0,S02minusS92,-2498.08
32,-7036.939999999944,5471.3499999996275,4611.2,-2509.72,12.0,S12minusS92,-2458.29
32,-7036.939999999944,5471.3499999996275,4611.2,-2509.72,12.0,L12minusL1,-181.38999999999987
32,-7036.939999999944,5471.3499999996275,4611.2,-2509.72,12.0,L14minusL1,-118.58999999999969
32,-7036.939999999944,5471.3499999996275,4611.2,-2509.72,12.0,L12minusL6,-213.23000000000002
32,-7036.939999999944,5471.3499999996275,4611.2,-2509.72,12.0,L14minusL6,-150.42999999999984
32,-7036.939999999944,5471.3499999996275,4611.2,-2509.72,12.0,L16minusL6,-10.289999999999964
33,-2346.2000000000116,7290.969999999739,3557.34,-2493.96,9.82,S02minusS92,-379.9200000000001
33,-2346.2000000000116,7290.969999999739,3557.34,-2493.96,9.82,S12minusS92,-839.5699999999997
33,-2346.2000000000116,7290.969999999739,3557.34,-2493.96,9.82,S12minusS02,-459.64999999999964
33,-2346.2000000000116,7290.969999999739,3557.34,-2493.96,9.82,L6minusL1,-56.039999999999964
33,-2346.2000000000116,7290.969999999739,3557.34,-2493.96,9.82,L12minusL1,-269.0600000000004
33,-2346.2000000000116,7290.969999999739,3557.34,-2493.96,9.82,L14minusL1,-394.4300000000003
33,-2346.2000000000116,7290.969999999739,3557.34,-2493.96,9.82,L16minusL1,-421.1200000000008
33,-2346.2000000000116,7290.969999999739,3557.34,-2493.96,9.82,L18minusL1,-450.0
33,-2346.2000000000116,7290.969999999739,3557.34,-2493.96,9.82,L12minusL6,-213.02000000000044
33,-2346.2000000000116,7290.969999999739,3557.34,-2493.96,9.82,L14minusL6,-338.3900000000003
33,-2346.2000000000116,7290.969999999739,3557.34,-2493.96,9.82,L16minusL6,-365.08000000000084
33,-2346.2000000000116,7290.969999999739,3557.34,-2493.96,9.82,L18minusL6,-393.96000000000004
33,-2346.2000000000116,7290.969999999739,3557.34,-2493.96,9.82,L14minusL12,-125.36999999999989
33,-2346.2000000000116,7290.969999999739,3557.34,-2493.96,9.82,L16minusL12,-152.0600000000004
33,-2346.2000000000116,7290.969999999739,3557.34,-2493.96,9.82,L18minusL12,-180.9399999999996
33,-2346.2000000000116,7290.969999999739,3557.34,-2493.96,9.82,L16minusL14,-26.69000000000051
33,-2346.2000000000116,7290.969999999739,3557.34,-2493.96,9.82,L18minusL14,-55.56999999999971
33,-2346.2000000000116,7290.969999999739,3557.34,-2493.96,9.82,L18minusL16,-28.8799999999992
34,-3309.390000000014,5366.030000000261,3743.4,-2470.87,28.0,S02minusS92,-1327.1000000000004
34,-3309.390000000014,5366.030000000261,3743.4,-2470.87,28.0,S12minusS92,-1353.4099999999999
34,-3309.390000000014,5366.030000000261,3743.4,-2470.87,28.0,S12minusS02,-26.30999999999949
34,-3309.390000000014,5366.030000000261,3743.4,-2470.87,28.0,L6minusL1,-40.36999999999989
34,-3309.390000000014,5366.030000000261,3743.4,-2470.87,28.0,L12minusL1,-70.98999999999978
34,-3309.390000000014,5366.030000000261,3743.4,-2470.87,28.0,L14minusL1,-114.72000000000025
34,-3309.390000000014,5366.030000000261,3743.4,-2470.87,28.0,L16minusL1,-99.38000000000011
34,-3309.390000000014,5366.030000000261,3743.4,-2470.87,28.0,L18minusL1,-146.65999999999985
34,-3309.390000000014,5366.030000000261,3743.4,-2470.87,28.0,L12minusL6,-30.61999999999989
34,-3309.390000000014,5366.030000000261,3743.4,-2470.87,28.0,L14minusL6,-74.35000000000036
34,-3309.390000000014,5366.030000000261,3743.4,-2470.87,28.0,L16minusL6,-59.01000000000022
34,-3309.390000000014,5366.030000000261,3743.4,-2470.87,28.0,L18minusL6,-106.28999999999996
34,-3309.390000000014,5366.030000000261,3743.4,-2470.87,28.0,L14minusL12,-43.73000000000047
34,-3309.390000000014,5366.030000000261,3743.4,-2470.87,28.0,L16minusL12,-28.390000000000327
34,-3309.390000000014,5366.030000000261,3743.4,-2470.87,28.0,L18minusL12,-75.67000000000007
34,-3309.390000000014,5366.030000000261,3743.4,-2470.87,28.0,L18minusL14,-31.9399999999996
34,-3309.390000000014,5366.030000000261,3743.4,-2470.87,28.0,L18minusL16,-47.279999999999745
35,-5718.619999999995,5452.860000000335,3391.93,-2455.59,46.0,S02minusS92,-617.9699999999998
35,-5718.619999999995,5452.860000000335,3391.93,-2455.59,46.0,S12minusS92,-1337.6999999999998
35,-5718.619999999995,5452.860000000335,3391.93,-2455.59,46.0,S12minusS02,-719.73
35,-5718.619999999995,5452.860000000335,3391.93,-2455.59,46.0,L6minusL1,-58.659999999999854
35,-5718.619999999995,5452.860000000335,3391.93,-2455.59,46.0,L14minusL1,-490.1399999999999
35,-5718.619999999995,5452.860000000335,3391.93,-2455.59,46.0,L16minusL1,-727.8000000000002
35,-5718.619999999995,5452.860000000335,3391.93,-2455.59,46.0,L18minusL1,-1167.2200000000003
35,-5718.619999999995,5452.860000000335,3391.93,-2455.59,46.0,L14minusL6,-431.48
35,-5718.619999999995,5452.860000000335,3391.93,-2455.59,46.0,L16minusL6,-669.1400000000003
35,-5718.619999999995,5452.860000000335,3391.93,-2455.59,46.0,L18minusL6,-1108.5600000000004
35,-5718.619999999995,5452.860000000335,3391.93,-2455.59,46.0,L14minusL12,-590.04
35,-5718.619999999995,5452.860000000335,3391.93,-2455.59,46.0,L16minusL12,-827.7000000000003
35,-5718.619999999995,5452.860000000335,3391.93,-2455.59,46.0,L18minusL12,-1267.1200000000003
35,-5718.619999999995,5452.860000000335,3391.93,-2455.59,46.0,L16minusL14,-237.6600000000003
35,-5718.619999999995,5452.860000000335,3391.93,-2455.59,46.0,L18minusL14,-677.0800000000004
35,-5718.619999999995,5452.860000000335,3391.93,-2455.59,46.0,L18minusL16,-439.4200000000001
36,-3975.9400000000023,8519.070000000298,3054.56,-2441.4,8.0,S02minusS92,-873.6599999999999
36,-3975.9400000000023,8519.070000000298,3054.56,-2441.4,8.0,L6minusL1,-113.21000000000004
37,-4603.890000000014,8250.120000000112,2821.3,-2432.22,56.0,S02minusS92,-447.07000000000016
37,-4603.890000000014,8250.120000000112,2821.3,-2432.22,56.0,S12minusS92,-2911.25
37,-4603.890000000014,8250.120000000112,2821.3,-2432.22,56.0,S12minusS02,-2464.18
37,-4603.890000000014,8250.120000000112,2821.3,-2432.22,56.0,L6minusL1,-1072.63
37,-4603.890000000014,8250.120000000112,2821.3,-2432.22,56.0,L12minusL1,-1739.42
37,-4603.890000000014,8250.120000000112,2821.3,-2432.22,56.0,L14minusL1,-1837.44
37,-4603.890000000014,8250.120000000112,2821.3,-2432.22,56.0,L16minusL1,-1636.1100000000001
37,-4603.890000000014,8250.120000000112,2821.3,-2432.22,56.0,L18minusL1,-1386.8300000000002
37,-4603.890000000014,8250.120000000112,2821.3,-2432.22,56.0,L12minusL6,-666.79
37,-4603.890000000014,8250.120000000112,2821.3,-2432.22,56.0,L14minusL6,-764.81
37,-4603.890000000014,8250.120000000112,2821.3,-2432.22,56.0,L16minusL6,-563.48
37,-4603.890000000014,8250.120000000112,2821.3,-2432.22,56.0,L18minusL6,-314.20000000000005
37,-4603.890000000014,8250.120000000112,2821.3,-2432.22,56.0,L14minusL12,-98.01999999999998
38,-4201.320000000007,7809.620000000112,3409.85,-2438.68,21.0,S02minusS92,-1145.2599999999998
38,-4201.320000000007,7809.620000000112,3409.85,-2438.68,21.0,L6minusL1,-53.36999999999989
38,-4201.320000000007,7809.620000000112,3409.85,-2438.68,21.0,L12minusL1,-2.7899999999999636
38,-4201.320000000007,7809.620000000112,3409.85,-2438.68,21.0,L16minusL14,-529.4499999999998
39,-2266.5599999999977,11071.879999999888,4115.25,-2599.44,6.0,S02minusS92,-148.05000000000018
39,-2266.5599999999977,11071.879999999888,4115.25,-2599.44,6.0,S12minusS92,-1971.63
39,-2266.5599999999977,11071.879999999888,4115.25,-2599.44,6.0,S12minusS02,-1823.58
39,-2266.5599999999977,11071.879999999888,4115.25,-2599.44,6.0,L6minusL1,-1136.3899999999994
39,-2266.5599999999977,11071.879999999888,4115.25,-2599.44,6.0,L12minusL1,-1734.17
39,-2266.5599999999977,11071.879999999888,4115.25,-2599.44,6.0,L14minusL1,-1734.5999999999995
39,-2266.5599999999977,11071.879999999888,4115.25,-2599.44,6.0,L16minusL1,-1582.13
39,-2266.5599999999977,11071.879999999888,4115.25,-2599.44,6.0,L18minusL1,-1962.21
39,-2266.5599999999977,11071.879999999888,4115.25,-2599.44,6.0,L12minusL6,-597.7800000000007
39,-2266.5599999999977,11071.879999999888,4115.25,-2599.44,6.0,L14minusL6,-598.21
39,-2266.5599999999977,11071.879999999888,4115.25,-2599.44,6.0,L16minusL6,-445.7400000000007
39,-2266.5599999999977,11071.879999999888,4115.25,-2599.44,6.0,L18minusL6,-825.8200000000006
39,-2266.5599999999977,11071.879999999888,4115.25,-2599.44,6.0,L14minusL12,-0.42999999999938154
39,-2266.5599999999977,11071.879999999888,4115.25,-2599.44,6.0,L18minusL12,-228.03999999999996
39,-2266.5599999999977,11071.879999999888,4115.25,-2599.44,6.0,L18minusL14,-227.61000000000058
39,-2266.5599999999977,11071.879999999888,4115.25,-2599.44,6.0,L18minusL16,-380.0799999999999
40,-2031.820000000007,12096.509999999776,3032.71,-2636.25,12.0,S02minusS92,-34.61999999999989
40,-2031.820000000007,12096.509999999776,3032.71,-2636.25,12.0,S12minusS92,-1661.6899999999996
40,-2031.820000000007,12096.509999999776,3032.71,-2636.25,12.0,S12minusS02,-1627.0699999999997
40,-2031.820000000007,12096.509999999776,3032.71,-2636.25,12.0,L6minusL1,-1029.5
40,-2031.820000000007,12096.509999999776,3032.71,-2636.25,12.0,L12minusL1,-1554.2399999999998
40,-2031.820000000007,12096.509999999776,3032.71,-2636.25,12.0,L14minusL1,-1561.4700000000003
40,-2031.820000000007,12096.509999999776,3032.71,-2636.25,12.0,L16minusL1,-1494.6000000000004
40,-2031.820000000007,12096.509999999776,3032.71,-2636.25,12.0,L18minusL1,-1834.29
40,-2031.820000000007,12096.509999999776,3032.71,-2636.25,12.0,L12minusL6,-524.7399999999998
40,-2031.820000000007,12096.509999999776,3032.71,-2636.25,12.0,L14minusL6,-531.9700000000003
40,-2031.820000000007,12096.509999999776,3032.71,-2636.25,12.0,L16minusL6,-465.10000000000036
40,-2031.820000000007,12096.509999999776,3032.71,-2636.25,12.0,L18minusL6,-804.79
40,-2031.820000000007,12096.509999999776,3032.71,-2636.25,12.0,L14minusL12,-7.230000000000473
40,-2031.820000000007,12096.509999999776,3032.71,-2636.25,12.0,L18minusL12,-280.0500000000002
40,-2031.820000000007,12096.509999999776,3032.71,-2636.25,12.0,L18minusL14,-272.8199999999997
40,-2031.820000000007,12096.509999999776,3032.71,-2636.25,12.0,L18minusL16,-339.6899999999996
41,-5001.439999999944,8506.28000000026,3098.0,-2491.72,0.0,S02minusS92,-667.9099999999999
41,-5001.439999999944,8506.28000000026,3098.0,-2491.72,0.0,S12minusS92,-1356.2399999999998
41,-5001.439999999944,8506.28000000026,3098.0,-2491.72,0.0,S12minusS02,-688.3299999999999
41,-5001.439999999944,8506.28000000026,3098.0,-2491.72,0.0,L6minusL1,-240.44999999999982
41,-5001.439999999944,8506.28000000026,3098.0,-2491.72,0.0,L12minusL1,-485.39999999999964
41,-5001.439999999944,8506.28000000026,3098.0,-2491.72,0.0,L14minusL1,-540.5299999999997
41,-5001.439999999944,8506.28000000026,3098.0,-2491.72,0.0,L16minusL1,-556.6499999999996
41,-5001.439999999944,8506.28000000026,3098.0,-2491.72,0.0,L18minusL1,-594.7299999999996
41,-5001.439999999944,8506.28000000026,3098.0,-2491.72,0.0,L12minusL6,-244.94999999999982
41,-5001.439999999944,8506.28000000026,3098.0,-2491.72,0.0,L14minusL6,-300.0799999999999
41,-5001.439999999944,8506.28000000026,3098.0,-2491.72,0.0,L16minusL6,-316.1999999999998
41,-5001.439999999944,8506.28000000026,3098.0,-2491.72,0.0,L18minusL6,-354.27999999999975
41,-5001.439999999944,8506.28000000026,3098.0,-2491.72,0.0,L14minusL12,-55.13000000000011
41,-5001.439999999944,8506.28000000026,3098.0,-2491.72,0.0,L16minusL12,-71.25
41,-5001.439999999944,8506.28000000026,3098.0,-2491.72,0.0,L18minusL12,-109.32999999999993
41,-5001.439999999944,8506.28000000026,3098.0,-2491.72,0.0,L16minusL14,-16.11999999999989
41,-5001.439999999944,8506.28000000026,3098.0,-2491.72,0.0,L18minusL14,-54.19999999999982
41,-5001.439999999944,8506.28000000026,3098.0,-2491.72,0.0,L18minusL16,-38.07999999999993
42,-5282.290000000037,9233.28000000026,3884.28,-2563.15,12.0,S02minusS92,-2263.33
42,-5282.290000000037,9233.28000000026,3884.28,-2563.15,12.0,S12minusS92,-1352.8400000000001
42,-5282.290000000037,9233.28000000026,3884.28,-2563.15,12.0,L16minusL14,-0.7100000000000364
42,-5282.290000000037,9233.28000000026,3884.28,-2563.15,12.0,L18minusL14,-67.82999999999993
42,-5282.290000000037,9233.28000000026,3884.28,-2563.15,12.0,L18minusL16,-67.11999999999989
43,-1548.3400000000256,9711.69000000041,4015.79,-2514.54,10.0,S02minusS92,-1777.2600000000002
43,-1548.3400000000256,9711.69000000041,4015.79,-2514.54,10.0,S12minusS92,-1273.8100000000004
43,-1548.3400000000256,9711.69000000041,4015.79,-2514.54,10.0,L18minusL6,-75.81999999999971
